ELEITO,SQ_CANDIDATO,CD_CARGO,NR_IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,CD_REELEICAO,VR_BEM_CANDIDATO,QT_VOTOS_NOMINAIS
0,10001622762,7,560,2,8,3,1,169,1,7418333300000000,5520
0,130001604296,6,690,2,8,9,1,923,0,11180000,43
0,130001604320,6,580,2,6,3,1,257,0,66500000,6141
1,60001619179,7,670,2,7,3,1,277,1,252099823,85138
0,80001719717,7,380,2,6,3,1,196,0,263000,488
0,260001738835,6,320,4,8,3,3,394,0,146000,481
0,190001737551,7,350,2,7,3,3,257,0,14600000,342
0,90001650668,6,370,2,8,1,1,131,0,29170923,1297
0,220001600703,7,610,2,8,3,3,999,0,75438839,723
0,230001600181,7,500,2,8,3,3,257,0,2400000,426
0,80001649874,7,420,2,8,3,1,115,0,150000,3549
1,50001607226,6,390,2,8,3,1,131,0,160468623,138448
0,190001598417,6,480,4,8,1,1,230,0,90333468,357
0,190001639068,6,580,4,8,3,1,131,0,4600000,840
0,60001601185,6,410,4,8,3,1,131,0,28135382,9184
0,190001600429,7,460,2,8,3,1,278,0,254214351,22982
0,70001712792,8,650,4,8,3,3,923,0,94250085,3229
0,130001607597,6,630,2,8,7,2,171,0,3200000,116
0,190001596748,7,440,2,6,3,1,234,0,67364237,30186
0,120001609245,6,520,4,8,9,1,102,0,1735100,1770
0,250001620256,6,540,2,6,3,1,297,0,5850,1742
1,270001697331,7,410,2,6,3,3,601,0,67874713,15648
0,70001620319,8,540,2,8,3,6,922,0,2600000,980
1,110001635705,7,430,2,8,3,3,257,0,70894412,26234
0,180001597439,6,450,2,8,9,3,257,0,11622732,188
0,70001621144,8,550,4,8,9,1,131,0,3710000,182
0,190001619512,6,440,2,8,1,3,257,0,43894960,3669
1,60001633828,7,530,4,8,3,1,111,1,38167794,83423
0,250001721339,7,490,2,6,3,1,999,0,2770000,743
0,130001603597,6,490,2,8,3,1,131,0,91707323,15656
0,100001689570,7,590,2,6,3,3,257,0,1000000,4117
0,210001648573,6,580,2,8,3,1,296,0,25020000,4028
0,190001613852,7,410,2,8,3,1,295,0,498060,416
0,50001609463,7,420,2,6,1,3,303,0,15550541,584
0,250001642254,7,490,4,6,9,3,598,0,1250000,88
0,250001719487,7,420,4,8,3,3,257,0,100000,377
0,210001596170,7,670,4,7,3,1,999,0,323944,1065
0,200001653694,6,670,4,8,1,1,124,0,80000,1352
0,200001646400,7,430,2,8,3,3,296,0,14774422,424
0,250001602054,6,460,2,6,3,2,999,0,80000,1759
0,140001601518,7,410,4,8,3,3,131,0,8150000,4869
0,90001605347,6,430,4,6,1,3,221,0,910000,4869
0,70001729188,8,630,2,8,3,3,266,0,6900000,2581
0,40001618358,7,330,2,8,1,3,233,0,1300000,406
0,140001611717,6,530,4,8,5,3,257,0,45000000,1031
0,120001598296,6,290,2,4,1,1,257,0,250000,84
0,60001619161,6,490,2,4,3,3,257,0,2750000,5599
0,90001648397,7,320,2,8,3,3,101,0,1900000,3087
0,250001619338,7,670,4,8,3,2,922,0,2500000,1424
0,210001646679,6,570,2,6,3,3,999,0,31709854000000000,2574
0,130001596017,6,630,2,8,3,1,111,0,294875714,7983
0,230001600183,7,430,2,8,3,1,125,0,3300000,2297
0,170001730684,7,280,4,7,1,3,257,0,50000,0
0,120001609240,6,710,2,8,9,3,234,0,152014014,5893
0,220001724635,7,500,2,6,3,1,257,0,1837000,92959
0,250001611898,6,620,2,8,3,3,277,1,16049991,92959
0,140001611684,7,490,4,8,9,2,265,0,4500000,908
0,100001613732,7,520,2,8,3,1,999,0,5000000,77
0,230001693308,6,680,2,6,9,3,601,0,175200026,194
0,50001620019,7,570,2,3,3,3,923,0,1050000,779
0,40001618359,7,390,2,6,1,1,233,0,2900000,11888
0,100001648819,7,500,4,6,3,3,581,0,700000,34
0,120001618558,7,490,2,8,1,3,257,0,2000000,1408
0,200001618064,7,410,4,6,1,3,931,0,100000,123
0,70001723611,8,500,2,8,9,1,233,0,5550000,14123
0,220001600378,7,330,2,8,1,1,254,0,12754414,381
0,200001731295,6,640,2,7,3,3,226,0,40320713,484
0,130001668926,6,610,4,6,1,1,169,0,2600000,706
0,80001652391,7,470,2,8,9,3,257,0,2450000,1131
1,130001596299,7,510,2,8,3,1,277,1,11954500,70569
0,240001604509,6,540,2,8,3,1,923,0,1200000,2952
0,100001599575,7,390,2,8,1,1,277,1,19250000,30583
0,250001643785,7,420,2,8,1,1,232,0,84550179,17514
0,90001675307,7,280,4,8,1,3,593,0,1160000,323
0,250001612140,6,590,2,8,3,1,999,1,93200192,79633
0,40001618470,7,480,2,8,3,3,278,0,7744240,11007
0,100001713951,7,550,4,3,1,2,581,0,300000,315
0,130001607711,7,670,2,8,3,1,412,0,68525000,1225
0,70001621142,8,480,2,8,3,1,999,0,4319000,328
1,240001614348,7,320,4,8,3,1,277,1,108202098,196571
0,200001618061,7,410,2,8,3,1,257,0,33247298,5471
0,220001723310,6,590,4,7,3,1,257,0,774940,1250
0,250001643606,7,470,4,8,1,3,125,0,39308484,382
0,160001614788,7,520,4,6,9,1,999,0,1200000,72
0,250001620734,6,460,4,6,9,3,233,0,35000,527
0,240001614343,7,640,4,8,9,1,257,0,11352212,407
0,210001647978,7,560,2,8,3,1,999,0,35000,10534
0,250001611241,6,480,4,8,9,1,999,0,334392609,24291
0,190001609517,7,460,2,8,3,1,232,0,4633203,932
0,160001612404,7,470,2,7,9,1,257,0,8300000,861
0,250001715874,6,480,4,8,9,1,403,0,1,166
1,250001611311,6,530,4,8,3,1,277,1,13290000,216437
0,130001611028,6,480,2,8,3,1,257,0,402355616,2561
0,150001643189,7,410,4,8,3,2,278,0,590000,20785
0,210001598517,7,460,2,8,3,1,298,0,650000,1810
0,160001603352,7,610,2,8,3,1,923,0,32840478,25988
0,80001610101,6,650,2,8,3,1,257,0,19520000,2409
0,210001596991,6,680,2,8,3,1,131,0,24000000,552
0,140001648414,5,380,2,8,3,1,169,0,3000000,21278
0,270001620124,7,510,4,8,9,1,134,0,2585520,4050
0,250001604878,6,580,2,8,3,4,233,0,6782399,3393
0,190001605602,6,480,2,6,3,3,278,0,2000000,8284
0,270001615105,7,390,2,8,3,1,297,0,2050000,348
0,180001605767,7,480,2,8,3,3,277,1,196420057,17101
0,210001620214,7,350,2,7,1,1,125,0,6990335,11893
0,90001675322,7,340,2,8,1,5,164,0,1670000,619
0,70001652138,8,490,2,5,3,3,257,0,10355000,6821
0,250001611860,6,610,4,8,3,1,257,0,437060872,57800
0,160001597834,6,240,4,6,1,3,931,0,2264621,597
1,100001613740,7,360,2,8,9,1,277,1,13086960,29304
0,160001614462,6,480,2,8,5,1,931,0,4000000,93
0,250001602141,7,340,4,6,3,3,581,0,2801280,1189
0,110001618150,7,670,2,7,3,1,923,0,1750000,63
0,160001716008,7,490,2,7,3,1,999,0,7250000,27316
0,150001620809,7,400,2,8,3,2,402,0,2000000,340
0,190001644979,6,420,2,8,3,3,125,0,63188031,596
0,60001601197,6,500,4,8,3,1,233,0,500000,780
0,190001638454,7,810,4,8,5,1,132,0,4500000,566
0,260001691810,7,450,4,8,3,3,265,0,100000,1203
0,40001643455,7,540,2,8,3,3,999,0,1710000,188
0,200001669828,5,410,2,8,3,1,111,0,139003661,10000
0,250001643258,7,630,2,6,3,1,394,0,23044683,383
0,20001612353,7,500,2,8,3,1,297,0,5950000,3609
1,70001596100,8,680,2,3,3,2,277,1,25494967,43854
0,190001609533,7,480,2,8,9,1,131,0,25786064,1315
0,110001601974,6,430,2,8,1,1,111,0,244293191,1076
0,70001712785,8,500,4,8,3,1,296,0,4865000,3691
0,90001645006,6,460,2,7,3,3,278,0,1460000,8480
0,170001618396,7,470,4,3,1,2,910,0,900000,615
1,190001605581,6,380,2,8,1,1,131,0,99744634,86797
0,130001615598,7,480,2,7,3,1,257,0,955220969,86797
1,190001605591,6,490,2,8,3,1,277,1,357934795,190071
0,90001605340,6,680,4,8,3,2,278,0,67761521,7445
0,120001650949,7,400,2,6,1,1,278,0,4811970000000000,5679
0,210001614007,6,740,2,8,3,1,131,0,543356768,19834
0,190001638619,6,600,4,8,1,1,171,0,170000,557
0,250001621443,7,520,2,8,1,3,235,0,350750,935
0,250001621478,7,530,2,4,9,1,531,0,141000,608
0,110001618189,6,440,4,8,3,3,297,0,1327940,4485
0,250001619340,7,450,2,8,3,1,107,0,5300000,1599
0,60001619182,7,440,2,8,1,1,125,0,1403200,834
0,50001620878,6,390,4,7,1,3,999,0,5279032,9012
0,190001649604,7,420,2,4,3,3,257,0,1180000,349
0,200001652911,7,490,2,8,1,1,161,0,2900000,283
0,60001634098,6,620,2,6,3,1,278,0,8800000,2200
0,50001609469,7,480,4,6,1,1,134,0,125000,127
0,270001620127,7,470,2,8,3,1,143,0,7850000,1252
0,210001597032,7,270,4,7,1,1,171,0,347530,889
0,150001621393,6,490,2,8,1,2,213,0,5870000,562
0,250001721337,7,570,2,5,9,1,999,0,1820000,441
0,250001597765,7,370,2,8,9,1,257,0,8562000,3220
0,200001667343,6,460,2,8,1,1,125,0,150000,1349
0,80001721789,6,510,2,5,1,2,999,0,660000,57
0,250001612307,7,430,2,6,3,2,601,0,1679106,1982
0,100001614797,7,560,2,4,1,1,601,0,1000000,146
0,250001611465,7,480,4,7,9,2,257,0,70012,1004
0,130001619023,7,540,4,8,1,1,921,0,109822581,12217
0,260001668307,7,690,2,8,3,3,999,0,159202816,19708
0,250001619389,7,500,2,8,9,2,278,0,3730000,19708
1,80001621155,7,430,2,8,3,1,142,0,15650000,32123
0,240001679662,7,390,2,8,1,1,297,0,5100000,4070
0,250001597751,7,400,2,8,3,1,297,0,2750000,1192
0,250001611275,6,400,2,8,1,1,131,0,9807605,17317
0,250001597768,7,490,4,8,3,1,132,0,1000000,2692
0,190001639005,7,540,2,8,3,1,232,0,40580000,530
1,40001612909,7,470,2,5,1,1,257,0,376283237,36658
0,110001618186,6,440,2,8,9,1,278,0,5000000,31819
0,170001634993,6,600,2,6,5,1,169,0,80000,201
0,220001600701,7,440,4,7,3,1,999,0,6319915,808
0,190001606381,7,360,4,8,9,3,257,0,75000,3208
0,30001595540,6,630,4,8,1,3,296,0,19868049,9319
0,70001615584,6,390,4,8,9,1,265,0,300000,209
0,140001601513,7,500,2,8,3,1,298,0,451100,6547
0,270001697322,7,430,2,8,3,3,257,0,1300000,9056
0,130001612979,6,550,2,6,3,1,257,0,16285000,315
0,100001618101,6,500,2,8,3,3,125,0,4000000,5995
0,210001610638,7,640,2,8,3,1,278,0,62330962,6029
0,250001610691,6,380,4,8,1,3,999,0,2563410,37291
0,130001634066,7,620,2,8,9,1,257,0,1300000,10761
0,210001596130,6,550,4,8,1,2,999,0,530000,1726
0,190001638468,7,680,2,8,3,3,403,0,24462515,840
0,60001613061,6,270,2,8,1,1,278,0,1817500,38277
0,50001607303,7,590,4,8,3,3,277,1,10148855,44640
0,240001610060,7,320,4,7,1,1,931,0,5000,2613
0,130001607385,7,690,2,8,3,1,923,1,3400000,3592
1,130001607407,7,470,2,8,3,1,277,1,124248623,45113
0,270001642302,6,620,2,8,3,3,297,0,73144318,9241
0,50001619256,7,450,2,8,3,1,235,0,50000,734
0,40001618660,7,430,2,8,3,3,278,0,14276722,9300
1,130001604325,6,630,2,8,3,1,257,1,430675587,149398
0,230001714076,7,350,4,8,3,3,131,0,539000,320
0,220001614412,7,510,2,6,3,1,291,0,36571472,7159
0,80001649868,7,590,2,4,3,1,601,0,1408000,2423
0,100001723411,6,430,4,6,9,1,257,0,710000,121
0,70001650800,8,520,2,8,1,1,999,1,1239685925,14523
0,120001609592,7,470,4,8,3,1,297,0,4500000,2871
0,200001604178,7,480,2,6,3,3,169,0,8250000,1180
0,190001716379,7,420,4,6,3,1,999,0,1023000,78
0,90001653327,5,710,2,8,3,3,142,0,19887435,55934
1,150001612074,6,410,2,6,3,1,257,0,4050000,114818
0,250001721395,7,410,4,8,9,1,131,0,5594931,2171
0,250001609948,7,440,4,8,9,1,233,0,3250000,2478
0,170001717065,7,440,4,7,3,2,257,0,20908535,103
0,20001697269,7,290,4,6,3,3,216,0,121080,143
0,250001635954,6,350,4,8,1,1,303,0,550000,178
0,210001620233,7,250,2,7,1,2,999,0,95725,1266
0,130001596317,7,560,2,8,3,3,278,0,24847496,11339
0,220001713757,7,380,2,8,3,2,297,0,3450000,878
0,70001601773,8,500,4,8,9,3,257,0,900000,437
0,190001613495,6,490,2,8,3,1,169,0,308715361,5506
0,250001611881,6,440,2,8,3,1,297,0,70000,1607
0,240001597455,6,390,2,8,1,3,102,0,150000,1503
0,90001602724,7,570,2,8,3,3,999,0,79266476,2801
0,80001723275,6,510,2,8,3,3,296,0,5250000,11054
0,190001638462,7,580,2,8,3,1,923,0,230000,425
0,110001612772,6,420,4,8,3,1,257,0,61284775,10086
0,160001621910,6,640,4,7,5,5,931,0,591110,221
0,100001638997,6,550,2,6,3,3,604,0,4570000,562
0,150001718116,7,440,2,8,3,1,297,0,2130000,562
0,50001647070,7,390,2,8,1,1,999,0,2345960,5032
0,250001635946,6,530,4,8,1,3,102,0,7000000,148
0,230001610921,7,420,2,8,1,3,277,0,27525758,3533
0,220001635565,7,540,2,6,3,1,999,0,310000,297
0,200001618068,7,390,2,7,3,2,298,0,150000,606
0,80001719427,6,540,4,8,1,2,297,0,1200000,7010
0,220001600362,7,440,2,8,1,1,142,0,700000,8999
0,60001608833,7,530,4,7,3,1,257,0,2100000,638
1,40001618467,7,700,2,8,3,3,277,1,713653515,26341
0,120001651369,7,370,2,8,3,2,233,0,3540000,2302
0,30001636457,7,480,4,8,3,3,143,0,6000000,270
0,190001605601,6,380,2,8,3,1,111,0,303749857,7953
0,240001647267,7,610,2,8,9,1,113,0,22203773,4371
0,90001712194,7,370,2,8,1,3,602,0,13998000,3546
0,270001675989,6,410,2,8,9,1,257,0,3147658,1564
0,190001620521,7,350,2,7,1,1,169,0,3845470,6583
0,270001643405,6,490,2,7,9,3,297,0,85595138,1534
0,160001723044,7,610,2,8,9,1,999,0,775436,110
0,90001644195,7,420,2,6,9,1,278,0,44736736,10166
0,10001649330,7,410,2,8,1,1,131,0,3044715196,2809
0,190001613673,7,700,2,4,3,1,923,0,5979380,4276
0,210001613997,6,540,2,7,3,1,298,0,46050,4276
0,150001718236,6,350,2,8,3,3,278,0,490000,3985
0,250001602107,7,390,2,8,1,1,257,0,600000,1567
0,190001723560,6,590,2,6,3,3,257,0,6180000,485
0,70001600885,8,440,2,8,3,3,296,0,4700000,3233
0,70001615888,8,450,4,8,1,3,131,0,4600000,353
0,150001620780,7,630,2,8,3,1,125,0,10300000,4074
0,210001621334,7,410,4,8,1,1,257,0,183010,4591
0,180001601219,6,620,4,8,3,1,111,0,915070,3010
0,160001615011,7,450,2,8,3,2,143,0,35284020000000000,4020
0,190001619446,7,570,2,8,3,1,277,1,14000000,27282
0,130001613126,7,540,2,8,1,3,278,0,1000000,9524
0,70001621232,6,540,4,8,3,1,297,0,13478964,490
0,190001620515,7,440,2,6,3,2,254,0,19532,1113
0,260001644225,7,340,2,8,1,3,113,0,4032,4909
0,40001671796,6,520,2,8,1,3,257,0,55166026,536
0,250001610676,6,390,2,8,1,1,257,0,7482540,655
0,90001651104,7,560,2,8,3,3,233,0,12580000,8566
0,220001605533,7,580,4,8,1,3,296,0,4800000,742
0,130001613019,7,560,4,8,9,1,999,0,4310000,380
0,250001642263,7,590,2,6,1,3,171,0,3471,1467
0,100001713954,7,510,2,4,1,2,298,0,735000,445
0,250001621425,7,460,4,8,1,1,193,0,2590000,215
0,250001611877,6,450,2,8,3,1,131,0,5050000,1257
0,190001606551,6,440,2,8,3,1,169,0,1470000,2696
0,260001636663,6,510,2,8,3,1,266,0,35302257,1095
0,250001612271,7,430,2,4,9,1,257,0,980000,75
1,170001618622,6,460,2,7,3,1,277,1,19207607,99751
1,210001648574,6,470,2,8,1,1,234,1,488553944,85911
0,250001610304,6,610,2,8,3,1,111,0,8901414,2155
0,110001655501,6,500,4,8,3,1,278,0,15020000,3594
0,130001634161,6,560,4,8,3,1,121,0,853180,1368
0,50001615401,6,600,2,8,3,2,131,0,1220000,851
0,110001604920,7,590,2,8,9,3,297,0,300000,124
0,170001619895,6,760,2,8,3,1,277,1,838434073,67328
0,10001716342,6,310,4,8,1,3,102,0,2200000,4711
0,210001596153,7,490,2,8,1,1,131,0,98420676,486
0,150001603197,6,320,2,7,3,3,931,0,2417802,8701
0,80001609895,7,440,4,8,3,2,131,0,61131382,2467
0,170001609860,7,470,2,8,1,1,111,0,27376156,9482
0,170001718651,7,380,4,6,3,2,999,0,2000000,59
0,190001644963,6,390,2,8,3,3,237,0,1455680,350
0,210001646696,6,510,2,8,3,1,277,0,493786673,87355
1,160001614510,6,330,2,7,3,1,277,1,1184896,94839
0,160001614513,6,650,2,8,1,1,297,0,103004795,1265
0,190001737693,7,600,2,6,3,3,923,0,936250,171
0,260001712266,7,420,2,3,3,1,257,0,2034000,1138
0,150001620422,6,440,2,8,3,3,257,0,3900000,2788
0,70001601760,8,390,4,7,1,3,257,0,10000,71
1,250001610130,7,290,4,8,1,3,257,0,2158205,65497
1,250001611490,7,710,4,8,9,1,277,1,16336472200000000,66956
0,210001596128,6,460,2,7,3,1,999,0,1050000,324
1,250001613809,6,880,4,8,1,1,134,1,158474551,113983
0,100001723429,6,450,2,8,1,3,298,0,6300000,51
0,130001615636,7,680,2,8,3,2,131,0,29103400,16576
0,190001613649,7,650,2,8,9,3,999,0,11950000,6806
0,240001597555,7,340,2,8,9,1,257,0,1730000,6806
0,130001611000,6,410,2,8,1,3,101,0,2600000,451
0,210001648947,7,350,4,8,1,1,131,0,58312476,14250
0,120001651185,7,390,2,7,3,1,278,0,450000,2852
0,130001610907,6,630,2,3,3,3,923,0,2050000,1210
0,60001723724,7,390,2,8,3,1,297,0,65186622,25749
0,200001667537,7,630,2,3,3,2,164,0,2655000,152
0,140001600269,7,460,2,8,3,1,142,0,9454820,5734
0,120001651376,7,630,2,8,9,3,131,0,1000000,544
0,50001600607,7,350,2,7,1,2,999,0,1459400,1004
0,190001596726,7,380,2,7,3,1,126,0,2180000,1859
0,230001610954,6,370,4,8,3,1,265,0,250000,133
0,250001715898,6,370,2,8,1,3,999,0,1,584
0,210001611282,7,630,4,8,7,1,923,0,200000,162
1,230001600062,7,430,2,8,3,3,125,0,7000000,7624
0,160001614558,6,420,4,8,9,1,297,0,3300000,2988
0,240001644763,7,580,2,8,3,1,131,0,57830292,3546
0,190001644797,6,620,4,8,9,3,234,0,1797709,364
0,250001604993,7,570,4,8,3,1,125,0,21574060,42390
0,220001605554,6,580,4,8,1,1,297,0,31238142,2635
0,130001615460,6,800,2,8,3,1,234,0,141295551,8679
0,200001647090,6,280,2,8,1,3,235,0,1253541,2410
0,270001675992,6,580,4,5,5,1,999,0,5030053,591
1,160001621821,6,670,2,8,3,1,277,1,61369052,95521
0,190001613849,7,510,2,6,9,3,258,0,230000,2596
0,100001614808,7,490,2,8,3,1,232,0,5520000,567
0,100001606618,7,490,2,8,3,1,999,0,60123676,17037
0,210001610606,7,440,2,6,1,2,402,0,90000,2097
0,100001725394,7,610,2,6,1,1,169,0,60000,227
0,270001697222,7,560,2,8,3,3,111,0,346350000,57547
1,130001598556,7,730,2,8,3,1,111,0,830050568,57547
0,250001610110,7,360,2,8,3,1,111,0,205988135,45732
0,90001653969,7,670,2,8,1,1,131,0,109572162,4077
1,90001614055,6,490,2,6,3,1,277,1,977380602,117981
0,250001606090,6,310,4,8,9,1,999,0,44426371,29703
0,50001606424,7,490,2,8,9,1,277,1,500000,36505
0,160001723214,7,480,2,4,3,1,999,0,50000,1830
0,80001652602,7,630,4,8,3,1,923,0,4519450,523
0,130001603585,6,780,2,8,5,1,111,0,559297602,2944
0,260001600211,7,440,2,6,1,2,157,0,3000000,258
0,260001600235,6,410,2,7,9,2,403,0,1600000,554
0,250001635941,6,510,2,8,3,1,121,0,1514524451,4057
0,50001615369,6,530,2,8,9,3,232,0,15430000,20488
0,190001606571,6,510,2,8,9,1,297,0,1750000,20488
0,80001649875,7,510,2,8,9,3,291,0,3690000,15276
0,250001732480,7,520,2,8,3,3,257,0,25696800000000000,2510
0,250001602167,7,420,4,6,9,1,171,0,0,2053
0,250001610649,6,410,2,8,3,1,111,0,52306752,74729
0,130001634071,7,580,4,8,3,1,257,0,12840000,825
0,130001634227,7,530,2,7,3,1,999,0,5700000,2360
0,80001604736,6,720,2,6,3,1,923,0,28600000,1741
0,160001603318,7,570,4,8,3,3,233,0,6230581,8480
0,150001621375,7,440,2,7,3,1,278,0,74627624,12672
0,180001605757,7,570,4,8,9,1,134,0,20835866,27166
0,10001635527,7,410,2,8,3,3,112,0,15710100,425
0,240001645366,7,390,2,8,1,1,292,0,3550000,114
0,180001601258,6,420,2,8,1,2,295,0,1620000,4744
0,10001606197,7,390,2,6,3,2,999,0,480000,376
0,50001606435,7,620,2,8,9,2,124,0,1300000,426
0,160001623068,7,300,2,8,1,1,257,0,9800000,1644
0,250001602121,7,450,2,8,3,1,131,0,10605062,3722
0,50001620944,7,400,4,8,3,2,278,0,100000,9896
0,250001619318,7,350,2,8,3,1,278,0,810000,21380
0,80001615732,6,380,2,8,1,1,257,0,10000,12549
0,140001676627,7,590,2,8,3,1,131,0,5980482,1105
0,250001606257,7,520,2,7,3,2,257,0,10467200,9452
0,190001601408,7,450,2,6,3,3,921,0,30944636,17710
0,90001653584,7,500,2,8,3,1,278,0,95327664,12990
0,70001653675,8,480,2,8,3,3,124,0,18700000,43
0,230001693307,6,290,2,7,1,1,999,0,1000000,19
0,20001612383,7,400,2,8,3,1,131,0,7450000,18839
0,260001712258,7,600,2,7,3,3,266,0,100000,214
0,130001651784,6,340,4,7,1,1,931,0,1324041,296
0,250001610502,7,280,2,7,3,1,278,0,700000,47055
0,160001603330,7,370,2,8,3,1,142,0,20710056,1439
0,160001603335,7,710,2,4,3,1,257,0,5638392,1466
0,210001596144,7,560,2,4,3,1,601,0,12205200,7588
0,50001619941,6,410,2,6,3,3,257,0,1400000,8230
0,160001622033,6,680,2,8,3,1,142,0,400903284,1389
0,70001608448,6,410,2,8,3,3,257,0,2000000,3253
0,250001610271,6,440,2,8,9,1,296,0,124276486,8498
0,60001723713,7,440,2,4,3,3,257,0,168331847,30357
0,80001619796,7,540,2,6,3,1,233,0,250000,437
0,80001602749,7,540,2,8,3,3,999,0,2082000,2336
0,50001609436,7,590,2,8,3,1,125,0,16000000,12434
0,210001620226,7,620,2,7,3,1,171,0,61590673,12434
0,210001647984,7,510,4,8,3,1,298,0,1055500,23541
1,130001613323,7,410,2,7,3,1,277,1,15700000,76329
0,130001645044,7,520,4,8,1,1,124,0,5000000,239
0,250001606063,6,690,2,8,9,4,111,0,48988255,12804
0,100001713823,6,730,2,8,3,3,921,0,6700000,242
0,210001614009,6,470,4,8,1,1,999,0,29713,396
0,90001653597,7,530,2,5,3,2,999,0,1270000,333
1,210001601632,7,390,4,8,3,3,581,0,3000000,35288
0,90001651347,6,380,4,8,3,1,124,0,5003914,1678
0,90001611919,7,420,2,6,3,1,278,0,1659990,13234
0,130001612853,7,570,2,8,3,3,921,0,8850000,2130
0,190001612211,7,740,2,8,3,1,131,0,57750273100000000,25176
1,120001614258,6,420,2,8,3,1,131,0,124543012,103111
0,80001609629,7,420,2,8,1,3,233,0,4787394,1476
0,250001643650,7,420,2,8,1,1,131,0,2630000,512
0,160001614761,7,350,2,8,3,3,999,0,3400944,1309
0,10001643701,6,490,2,6,3,2,999,0,1200000,398
0,160001614458,6,420,2,7,9,1,125,0,5000,28924
1,50001620001,7,560,2,8,3,3,125,0,109733596,28924
0,130001678175,7,640,4,2,7,1,999,0,740787,375
0,210001610602,7,540,2,4,3,1,601,0,43474439,15243
0,200001605994,7,410,4,8,3,3,266,0,5000000,763
0,250001611433,7,590,2,8,3,1,923,0,3919318,7379
0,250001611498,7,320,4,8,3,1,131,0,23651557,52487
0,40001609213,6,460,2,8,3,1,278,0,121626081,16544
0,80001653334,7,510,2,3,3,2,541,0,3000000,639
0,180001601224,6,370,2,8,3,3,101,0,53408752,91782
0,130001607581,6,310,2,4,3,3,516,0,2258898,627
0,130001607425,7,330,4,8,1,1,121,0,4048529,26083
0,50001619272,7,470,2,6,9,1,537,0,5470000,976
0,220001615578,6,300,4,8,3,3,131,0,300000,1317
0,250001643808,7,650,4,8,9,1,125,0,4416470,876
0,40001612922,7,440,2,8,3,3,113,0,38953662,5567
1,50001610379,7,450,2,5,1,3,257,0,31641951,49834
0,140001650331,6,310,4,8,1,2,277,1,426700,53353
0,250001619331,7,520,4,6,1,1,243,0,547238,455
0,250001612313,7,650,2,8,3,2,131,0,8203791,649
1,60001613538,7,320,4,8,3,1,111,0,57973113,83128
1,190001596759,7,730,2,8,3,1,277,1,78220198,72056
0,100001608134,7,410,2,8,1,2,169,0,180000,416
1,10001643427,7,530,4,8,3,3,395,1,7300000,10485
1,30001636455,7,470,2,8,3,1,277,1,1524000,12539
1,110001612764,6,480,4,8,3,1,233,0,17340640,60304
0,270001643141,7,700,2,8,3,3,125,0,79900000,6378
0,250001721376,7,630,2,6,9,3,257,0,139076,6378
0,50001600776,6,480,2,3,3,3,411,0,13950000,1027
0,20001612376,7,540,2,8,9,1,296,0,10021004,238
0,130001615624,7,560,2,6,3,1,257,0,150781893,22920
0,130001671760,6,480,2,4,1,6,999,0,3130000,758
0,230001643492,6,300,2,8,1,3,257,0,35000000,126
0,220001600372,7,420,2,6,9,3,999,0,500000,165
0,130001606763,7,420,2,8,3,2,297,0,610000,16516
0,190001600465,6,510,4,6,1,1,265,0,20000,201
0,90001644188,7,510,4,4,3,1,999,0,45000,136
0,250001621457,7,580,4,8,3,1,102,0,1400000,633
0,210001610594,7,290,4,8,1,1,999,0,1540000,3226
0,170001722249,7,470,2,6,3,1,257,0,750000,354
0,130001634259,7,500,2,3,3,1,999,0,3075000,273
1,140001601786,7,350,2,8,3,3,131,0,55316486,23230
0,70001650382,6,540,2,8,9,1,131,0,7320581700000000,14210
0,40001650495,7,380,2,8,3,1,297,0,42680628,488
0,270001675940,7,310,2,8,1,3,999,0,440630,235
0,250001610261,6,620,2,8,1,1,910,0,34037846,37645
0,50001613562,6,540,2,8,3,2,999,0,700000,525
0,190001609829,7,600,2,8,3,1,277,1,1250000,18520
0,80001650859,7,530,4,3,1,2,197,0,500000,231
0,250001610457,7,580,2,8,3,1,278,0,55022,6833
0,100001613737,7,620,2,8,1,3,142,0,1155575,14296
0,210001648568,6,530,4,8,1,1,131,0,5026072,1496
0,50001620951,7,260,4,8,1,2,134,0,210000,2889
1,130001668912,6,590,2,4,3,3,257,1,6590304568,122819
0,160001622624,6,250,4,6,1,1,931,0,63573,576
0,130001615441,6,640,4,6,1,1,999,0,3500000,917
0,210001648935,7,360,2,6,9,1,257,0,3200000,3597
0,250001605015,7,420,2,8,3,3,111,0,68505630,4553
1,240001616186,7,460,2,8,3,1,125,0,4614700,25845
0,200001618054,7,470,2,6,1,3,143,0,10021121,504
1,190001603423,6,590,4,8,9,3,278,0,164824776,48073
0,250001612101,6,580,4,8,9,1,257,0,34766850,2858
0,250001612133,6,650,2,8,3,1,111,0,8700000,1856
0,130001678191,7,650,2,6,3,3,923,0,1650000,132
0,170001619729,7,510,2,6,9,3,999,0,800000,212
0,90001614630,7,360,2,8,9,3,278,0,500000,5106
1,240001605919,7,400,2,8,3,1,277,1,19832864,54320
0,250001610491,7,420,2,8,1,1,111,0,358041794,3561
1,130001604306,6,650,2,8,3,1,257,0,275687493,209770
1,250001611733,7,600,2,7,3,1,257,1,651921219,209770
