CD_CARGO,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,DS_SIT_TOT_TURNO
7,250001602100,65.0,2,8,3,1,111,0,905323.67,3919,0
7,160001723220,55.0,4,8,3,3,999,0,10000.0,720,0
7,270001651891,43.0,2,8,3,1,131,0,700000.0,4373,0
6,60001613064,42.0,4,8,1,1,142,0,186461.27,1505,0
6,110001618182,35.0,2,8,3,1,257,0,354172.94,26544,0
7,160001612444,57.0,4,6,3,1,257,0,496000.0,773,0
6,50001613555,48.0,4,8,3,3,257,0,782000.0,1067,0
7,250001639623,51.0,2,8,3,1,257,0,940956.39,4242,0
7,160001716165,36.0,4,8,3,1,114,0,40290.0,3457,0
6,60001601190,48.0,2,8,3,1,257,0,390327.25,2189,0
7,190001654249,63.0,2,6,3,3,257,0,5263751.9,24629,0
7,200001667537,63.0,2,3,3,2,164,0,265500.0,152,0
6,80001722143,61.0,2,5,3,3,246,0,163000.0,215,0
6,100001602011,26.0,2,8,1,3,257,0,198606.49,6622,0
6,50001643042,75.0,4,8,5,3,923,0,500000.0,86,0
5,80001654081,35.0,2,7,3,1,277,0,448552.43,337642,0
7,250001642197,66.0,4,8,1,2,403,0,205000.0,179,0
6,250001604826,56.0,2,6,3,1,257,0,637911.62,1581,0
8,70001736544,45.0,2,8,3,1,257,0,50000.0,1100,0
7,210001649784,51.0,2,4,3,1,257,0,250000.0,785,0
6,230001714014,73.0,2,3,1,3,257,0,7247350.38,70,0
7,130001607403,76.0,4,7,9,3,923,0,220758.71,18796,0
7,240001616203,52.0,2,8,3,1,125,1,2301812.52,33682,1
6,160001603724,34.0,4,7,9,1,257,0,345500.0,1639,0
7,170001718662,67.0,2,6,3,3,999,0,200000.0,824,0
6,80001653281,50.0,2,8,3,3,296,0,56500.0,538,0
7,190001612223,32.0,2,8,1,1,131,0,195316.94,18807,0
6,190001714797,39.0,2,8,3,2,257,0,60450000.0,37935,0
6,40001719164,62.0,2,8,3,1,111,0,2818986.09,5876,0
7,260001646924,53.0,2,8,3,1,131,0,770000.0,7968,0
7,120001613604,62.0,4,6,5,1,398,0,130000.0,243,0
7,250001643681,36.0,2,8,1,3,125,0,61182.93,1389,0
7,140001600259,46.0,2,8,3,1,257,0,456884.78,25103,0
6,270001700070,53.0,2,8,3,3,131,0,391630.0,4016,0
7,160001603358,51.0,2,8,3,1,297,0,6178672.82,55302,1
7,250001619327,57.0,2,6,7,3,233,0,103000.0,908,0
6,50001621019,59.0,2,8,3,3,277,1,12912674.0,154098,1
6,190001619522,46.0,4,8,3,1,277,1,733291.33,213706,1
6,110001701632,48.0,2,8,3,3,131,0,1010000.0,3428,0
7,240001616194,51.0,2,8,9,1,142,0,600000.0,1623,0
8,70001723599,58.0,2,6,1,1,257,0,1587605.6,2110,0
6,250001613959,47.0,2,8,3,1,999,0,262000.0,570,0
7,90001695153,47.0,2,7,3,1,169,0,122486.4,3278,0
7,250001648054,55.0,2,6,3,1,257,0,450000.0,179,0
7,160001723216,41.0,4,8,3,1,131,0,959954.43,1142,0
6,70001608448,41.0,2,8,3,3,257,0,200000.0,3253,0
7,150001620828,44.0,2,8,3,3,111,0,730000.0,22778,1
7,50001606416,42.0,2,8,9,1,277,1,335332.06,67175,1
7,230001600181,50.0,2,8,3,3,257,0,240000.0,426,0
7,250001610163,53.0,4,8,9,1,111,0,508678.72,8505,0
7,130001603672,38.0,2,8,3,1,232,0,543596.3,11292,0
7,250001619345,37.0,2,8,3,2,278,0,366900.0,11882,0
6,210001596998,58.0,2,8,9,1,131,0,697959.52,15280,0
7,170001620364,24.0,2,8,1,1,125,0,121404.0,32509,0
7,250001606282,58.0,2,6,3,3,999,0,50000.0,12052,0
6,250001651383,44.0,4,8,1,1,411,0,35368.619999999995,1290,0
7,30001606534,45.0,2,8,3,3,171,0,235000.0,613,0
6,260001693498,73.0,4,8,5,1,215,0,1200000.0,108,0
7,170001619698,65.0,2,8,3,1,111,0,4271650.16,2813,0
6,50001600588,41.0,2,6,9,3,999,0,4000.0,211,0
7,130001607416,50.0,2,8,3,3,277,1,1775629.23,76360,1
6,220001612158,57.0,4,8,9,1,248,0,25000.0,827,0
6,210001596118,53.0,2,8,1,1,999,0,657669.04,383,0
7,160001622201,40.0,4,6,3,3,581,0,130000.0,2185,0
5,230001605864,44.0,2,8,3,1,297,0,1200000.0,5393,0
7,230001602207,51.0,2,8,9,1,131,0,1896000.0,1437,0
7,190001603214,54.0,4,8,1,2,125,0,60000.0,252,0
6,190001619192,44.0,2,6,3,2,910,0,2500.0,353,0
7,50001648297,50.0,2,8,3,3,277,1,794534.51,76361,1
7,130001598554,59.0,4,8,3,1,301,0,1650000.0,3535,0
8,70001643986,44.0,4,8,1,3,131,0,29000.0,97,0
6,270001643554,69.0,2,8,9,1,921,0,1140000.0,1212,0
7,260001618223,73.0,2,6,1,3,923,0,60000.0,345,0
7,210001601907,43.0,2,8,3,1,113,0,684058.72,4096,0
7,240001597546,24.0,4,8,1,1,131,0,20730.87,2274,0
7,250001606260,43.0,4,8,1,1,131,0,316000.0,204,0
6,160001622298,59.0,2,4,1,1,277,1,1373685.97,161500,1
7,90001653801,47.0,2,3,3,3,278,0,593585.86,5003,0
7,100001613738,57.0,2,6,3,1,606,0,280000.0,555,0
6,200001613167,60.0,2,8,3,3,298,0,33418.99,481,0
6,210001601588,32.0,2,6,1,1,164,0,56000.0,1110,0
7,50001648335,54.0,4,8,1,3,999,0,220523.34,907,0
7,100001606617,59.0,4,8,3,1,277,0,489939.91,5069,0
7,10001723799,30.0,2,8,3,3,144,0,134000.0,572,0
6,160001724323,54.0,2,6,9,3,169,0,179500.0,243,0
6,210001648582,60.0,2,6,3,1,234,0,154494.27,17275,0
6,250001610300,39.0,4,8,9,3,265,0,1858.33,839,0
7,10001601439,35.0,4,8,3,3,101,0,153990.0,1705,0
7,160001612420,55.0,4,8,3,1,124,0,730648.91,500,0
6,210001648576,43.0,2,7,1,1,201,1,1376832.21,84247,1
6,210001596120,45.0,2,2,1,3,999,0,2674.3,29195,0
7,150001723297,36.0,2,6,3,3,923,0,130000.0,1186,0
7,190001723093,34.0,4,7,3,1,257,0,42600.0,1093,0
5,180001714361,48.0,2,8,3,1,266,0,245000.0,8949,0
7,170001718141,37.0,2,6,1,2,999,0,170000.0,576,0
6,160001622290,64.0,4,7,1,2,157,0,7760.43,354,0
6,130001613244,64.0,2,6,1,1,125,0,825500.0,412,0
6,10001655719,65.0,2,8,1,3,999,0,200000.0,731,0
7,240001610060,32.0,4,7,1,1,931,0,500.0,2613,0
6,250001611998,51.0,2,8,3,1,131,0,1005000.0,1583,0
6,210001611169,67.0,2,8,9,1,999,0,33000.0,459,0
6,250001604850,46.0,2,8,3,3,142,0,200000.0,2155,0
6,50001620877,70.0,2,8,1,3,921,0,389742.9,11871,0
7,230001602826,48.0,2,6,3,3,257,0,3330550.0,1687,0
7,100001607076,42.0,2,8,3,1,277,1,2175000.0,42009,1
7,160001622220,59.0,4,8,1,1,922,0,515485.16,83,0
7,90001712178,41.0,4,8,3,1,999,0,586154.0,19763,0
7,130001645071,65.0,2,6,3,3,999,0,360074.88,4600,0
6,50001602960,38.0,2,6,1,3,999,0,7000.0,1020,0
7,30001621273,50.0,2,8,9,2,277,1,122711.44,3205,0
6,250001610301,50.0,2,8,3,3,257,0,1433152.66,2748,0
6,50001600785,59.0,4,8,1,3,923,0,120000.0,9544,0
6,250001611352,58.0,2,8,9,3,257,0,870747.6,62445,0
6,190001603074,62.0,2,6,3,6,257,0,3436900.0,68,0
7,100001614797,56.0,2,4,1,1,601,0,100000.0,146,0
6,170001618854,47.0,2,4,1,1,537,0,190000.0,1244,0
7,130001613006,44.0,2,6,1,2,999,0,50000.0,486,0
6,100001603115,44.0,4,8,3,3,277,0,1575027.97,161206,1
6,200001608799,62.0,2,8,3,1,922,0,1179354.13,6878,0
7,20001636062,54.0,2,8,3,3,131,0,1090000.0,1405,0
7,30001643387,42.0,2,8,1,1,131,0,1782000.0,248,0
6,130001645110,56.0,2,8,3,3,298,0,180000.0,451,0
7,10001622770,56.0,4,5,3,2,999,0,170000.0,108,0
6,190001600480,66.0,2,8,3,1,121,0,25253.83,1123,0
5,220001614361,36.0,4,8,1,3,277,0,3014427.08,310514,0
7,240001605915,47.0,4,8,5,1,257,0,595000.0,803,0
6,130001596023,43.0,2,2,3,3,298,0,340000.0,1931,0
7,250001620646,28.0,4,8,9,1,171,0,104089.36,7920,0
7,30001604021,47.0,4,8,3,1,265,0,250000.0,5268,0
8,70001723615,65.0,2,8,3,1,999,0,140000.0,537,0
7,240001597551,26.0,2,8,1,1,125,0,170174.63,1887,0
7,40001620691,47.0,2,8,3,1,999,0,0.0,2682,0
7,170001722264,62.0,2,4,3,5,257,0,275000.0,40,0
6,100001602271,49.0,2,8,3,1,999,0,387923.78,4951,0
7,150001621554,47.0,2,6,1,1,197,0,105000.0,283,0
7,190001620512,54.0,2,6,3,2,296,0,40000.0,1264,0
7,220001609491,54.0,4,8,3,3,131,0,389040.85,4485,0
7,160001621871,42.0,2,7,1,3,602,0,136020.05,24473,0
7,190001609538,66.0,2,7,3,1,257,0,447454.23,284,0
6,70001611403,60.0,4,6,1,2,922,0,2054.76,591,0
7,250001621698,38.0,2,7,1,3,999,0,64700.0,281,0
7,10001623537,41.0,4,6,3,3,243,0,85000.0,102,0
7,50001619238,45.0,2,6,9,3,999,0,30000.0,718,0
6,240001644641,40.0,2,8,1,3,257,0,670000.0,503,0
7,240001614276,54.0,2,8,3,3,298,0,11778.0,1107,0
7,250001719433,40.0,2,8,3,1,297,0,180000.0,2514,0
7,190001609820,58.0,4,8,1,1,114,0,1180000.0,199,0
6,190001609739,66.0,4,8,9,3,298,0,1241224.96,20401,0
6,190001609662,47.0,2,8,1,1,999,0,16000.0,9811,0
6,250001611251,50.0,2,8,3,1,257,1,1417410.77,236463,1
6,250001610274,60.0,2,8,3,2,111,0,194100.0,1222,0
6,260001713565,67.0,2,8,3,1,124,0,2464259.02,16184,0
7,250001610144,66.0,2,8,3,1,162,0,5841211.89,2300,0
7,80001609904,55.0,4,8,1,1,999,0,57000.0,50,0
7,210001620214,35.0,2,7,1,1,125,0,69903.35,11893,0
7,270001643143,54.0,2,8,3,3,277,1,7187359.07,15512,1
5,260001693738,59.0,2,8,3,1,111,0,911257.61,246398,0
7,250001721369,39.0,2,8,3,3,131,0,166059.06,2535,0
7,170001605491,30.0,2,8,1,1,101,0,26585.61,15769,0
7,140001723461,65.0,4,8,3,2,297,0,500000.0,235,0
6,250001611219,57.0,2,7,3,3,168,0,67000.0,4502,0
7,250001639551,46.0,2,6,3,1,278,0,460000.0,56729,1
7,250001639564,61.0,2,8,3,1,131,0,1217409.52,20880,0
6,190001619517,46.0,2,6,3,1,257,1,2723820.0,70660,1
7,40001643959,47.0,2,6,3,1,257,0,190010.0,531,0
7,20001620160,42.0,4,6,3,1,581,0,185000.0,224,0
7,130001598572,39.0,2,8,3,1,131,0,460089.15,24177,0
7,250001721395,41.0,4,8,9,1,131,0,55949.31,2171,0
8,70001615889,48.0,4,8,9,1,131,0,175021.82,1681,0
7,110001604928,43.0,2,6,9,3,257,0,374666.83,1512,0
7,60001668703,59.0,2,6,3,3,164,0,350000.0,281,0
7,230001600125,45.0,2,8,3,1,297,0,18000.0,271,0
7,150001724236,51.0,2,4,3,1,125,0,918652.0,2864,0
7,250001609994,61.0,4,8,1,1,923,0,921.15,15750,0
6,100001601130,58.0,2,8,3,3,297,0,745000.0,11152,0
7,270001672849,48.0,2,6,1,2,125,0,3000000.0,2672,0
7,100001607070,39.0,2,8,9,1,131,0,415000.0,573,0
7,270001643136,48.0,2,8,3,3,232,0,1500000.0,194,0
8,70001636074,48.0,4,8,3,3,297,0,8625.99,1525,0
7,210001605726,58.0,2,8,9,3,921,0,35000.0,6637,0
7,220001713740,44.0,2,8,9,3,125,1,322315.0,7892,0
6,190001638625,78.0,2,8,9,1,921,0,751604.94,790,0
7,50001610359,49.0,2,8,3,3,278,0,460831.23,7226,0
6,50001645897,53.0,2,8,3,3,125,0,83630.0,582,0
7,190001606350,63.0,2,6,3,2,257,0,21000.0,1126,0
6,160001622608,78.0,2,8,3,1,115,0,24751.74,207,0
6,210001596917,58.0,2,8,3,1,131,0,745000.0,3475,0
7,220001713841,50.0,4,8,9,3,999,0,712364.44,1604,0
6,160001622292,42.0,2,7,3,1,169,0,330000.0,9722,0
6,70001636646,51.0,2,7,3,2,999,0,275.21,5239,0
6,50001605368,63.0,4,8,9,3,277,1,1205648.04,124358,1
6,250001602029,50.0,2,3,1,3,257,0,3590.7000000000003,1242,0
7,250001597755,57.0,4,7,9,1,125,0,280678.76,4986,0
6,210001614084,44.0,2,8,1,3,131,0,2395000.0,3039,0
7,80001719720,48.0,2,7,3,1,244,0,100000.0,1695,0
6,200001695819,54.0,2,6,9,3,999,0,182100.0,30908,0
7,60001723714,47.0,2,8,3,1,278,0,227519.65,23071,0
7,190001716401,46.0,2,5,1,1,169,0,190000.0,5316,0
7,210001621302,37.0,2,6,1,1,278,0,450000.0,1592,0
7,130001615246,61.0,2,6,5,2,243,0,214133.33,5410,0
7,130001596309,59.0,2,6,3,1,923,0,120000.0,6592,0
7,90001675309,55.0,4,6,9,1,298,0,150000.0,304,0
7,180001610944,47.0,4,3,5,1,999,0,100000.0,147,0
6,190001606472,36.0,2,8,9,1,125,0,127000.0,1114,0
6,140001620801,67.0,2,8,3,3,277,0,3383757.9000000004,62366,1
6,170001619598,27.0,4,7,1,2,931,0,80000.0,1058,0
6,160001597824,50.0,2,8,3,4,257,0,1165027.0,761,0
7,210001647194,38.0,2,8,3,1,257,0,1474744.0,16939,0
6,70001639634,46.0,4,8,9,1,999,0,295000.0,234,0
6,190001596779,61.0,2,8,9,1,999,0,141810.68,3878,0
7,250001620644,62.0,4,7,1,2,303,0,39162.0,24829,0
6,250001597681,69.0,4,8,5,1,257,0,5145.1900000000005,748,0
6,210001596993,62.0,2,8,1,2,923,0,9000.0,1400,0
7,240001616190,55.0,2,8,3,1,125,0,515476.97,7295,0
6,250001613800,36.0,4,8,3,2,151,0,333827.96,1690,0
7,120001614731,52.0,2,8,3,1,112,0,488499.4,4567,0
7,180001608988,49.0,2,8,1,3,246,0,16000.0,148,0
7,170001609277,38.0,4,8,1,1,257,0,7221.14,1188,0
7,270001676107,46.0,4,8,1,2,999,0,134767.71,3550,0
7,210001647999,54.0,2,8,3,1,233,0,793695.44,2260,0
7,90001652991,50.0,2,8,3,1,257,0,2170000.0,1168,0
7,230001600068,46.0,4,8,3,1,117,0,7150000.0,2273,0
7,160001716094,63.0,2,6,3,1,999,0,187000.0,190,0
7,130001724757,37.0,2,4,1,3,257,0,137000.0,7825,0
7,130001634065,44.0,2,8,3,2,258,0,468000.0,808,0
7,30001600717,49.0,4,8,9,3,113,0,145000.0,152,0
6,120001613509,46.0,2,8,3,1,297,0,665000.0,3218,0
7,190001620486,38.0,2,8,1,1,131,0,40000.0,13123,0
7,50001604619,58.0,2,7,3,5,401,0,350000.0,805,0
7,30001731094,35.0,2,8,1,3,278,0,205000.0,1218,0
6,120001612327,47.0,4,8,9,1,125,0,125000.0,2415,0
7,250001643262,40.0,4,8,7,1,257,0,2500.0,2716,0
7,130001634279,32.0,2,8,3,1,297,0,280505.0,1152,0
7,250001610531,37.0,2,8,1,1,124,0,30000.0,272,0
7,60001613526,41.0,2,8,1,1,125,0,860666.84,95199,0
7,250001602113,36.0,4,8,3,1,111,0,478965.87,2120,0
6,130001598371,41.0,2,8,3,1,101,0,1050000.0,1111,0
7,190001606336,46.0,4,8,7,1,131,0,403952.52,384,0
7,250001620659,56.0,2,8,3,2,278,0,19515.24,11266,0
7,190001609569,58.0,2,6,3,2,922,0,694000.0,597,0
7,190001598379,54.0,2,8,3,1,101,0,590000.0,883,0
6,40001609376,30.0,2,7,1,3,257,0,1113608.12,90028,1
6,190001639068,58.0,4,8,3,1,131,0,460000.0,840,0
7,250001614962,47.0,2,8,3,1,999,0,742757.3200000001,1807,0
7,250001610192,58.0,2,8,3,1,142,0,350850.0,3303,0
6,130001606675,37.0,4,6,1,2,169,0,160000.0,2010,0
6,50001615793,58.0,4,8,9,3,265,0,400059.32,537,0
6,20001614183,26.0,2,7,1,1,278,0,385000.0,24754,0
6,130001607249,59.0,2,8,3,2,296,0,1065972.76,4325,0
6,210001649226,50.0,4,8,9,1,298,0,495000.0,745,0
6,130001607572,58.0,2,8,3,3,257,0,31580.0,453,0
7,250001610517,25.0,4,7,1,1,999,0,12001.0,530,0
6,130001606700,36.0,4,8,1,2,298,0,15000.0,623,0
7,250001602129,39.0,2,8,1,3,999,0,172038.88999999998,13879,0
6,10001621648,53.0,4,5,1,3,581,0,130000.0,647,0
6,100001608215,44.0,2,8,1,1,999,0,40000.0,3157,0
6,150001718239,41.0,2,8,3,1,277,0,1045154.69,126876,1
7,160001622233,62.0,2,8,9,1,298,0,554847.75,235,0
7,210001610601,35.0,4,7,1,2,278,0,129073.77,51865,1
7,270001615111,66.0,2,6,1,3,125,0,3675092.64,335,0
7,250001614881,51.0,2,8,3,3,131,0,397951.0,4037,0
7,260001600218,57.0,2,8,3,1,111,0,503424.13,3104,0
7,250001643299,57.0,2,6,3,1,923,0,8000.0,170,0
7,250001642186,50.0,2,6,9,1,923,0,43850.0,1725,0
6,130001615451,60.0,4,8,9,3,266,0,49500.0,152,0
6,170001609086,39.0,2,8,3,3,277,1,232000.0,60088,1
6,190001609686,47.0,2,8,3,1,257,0,5113705.96,105209,0
7,250001642250,40.0,4,8,3,1,111,0,153000.0,5288,0
6,190001723543,61.0,2,6,9,3,257,0,850758.64,613,0
5,230001670969,50.0,2,4,3,3,257,0,264000.0,2822,0
7,240001645226,40.0,2,8,3,1,125,0,413000.0,575,0
7,120001615135,41.0,2,6,3,1,257,0,210000.0,581,0
7,90001723653,40.0,2,6,1,1,257,0,193000.0,779,0
7,190001601364,50.0,2,8,3,1,298,0,295359.03,6942,0
7,80001648811,62.0,2,5,1,1,169,0,35000.0,356,0
7,200001603628,51.0,2,8,9,3,142,0,882528.64,4883,0
6,160001654667,61.0,4,8,3,1,266,0,81000.0,354,0
6,250001610681,64.0,2,8,3,1,142,0,3274703.61,24443,0
7,60001613094,52.0,2,8,3,5,395,0,461000.0,482,0
6,130001607270,29.0,4,8,1,2,278,0,103921.49,107542,1
6,50001607229,54.0,2,8,3,2,277,1,1979788.16,165386,1
7,40001612924,68.0,4,3,1,3,257,0,48000.0,82,0
6,60001619168,43.0,4,8,3,1,131,0,1140000.0,4267,0
7,90001602720,72.0,4,8,3,1,999,0,762000.0,6023,0
7,10001723786,40.0,2,8,1,3,233,0,107000.0,71,0
7,20001620159,45.0,2,5,1,1,257,0,18500.0,102,0
7,210001601623,52.0,2,8,3,1,301,0,160995.64,9067,0
6,80001651995,67.0,4,8,3,1,134,0,1302599.85,58251,0
7,90001643077,37.0,2,8,3,1,297,0,50086.61,13861,0
6,190001605593,50.0,4,7,1,1,298,0,250.0,724,0
7,150001718092,49.0,2,8,3,3,233,0,203990.0,179,0
7,50001607307,58.0,4,8,3,1,277,1,2183387.34,118417,1
6,190001638608,62.0,4,6,9,1,601,0,935000.0,284,0
7,210001610627,42.0,2,8,1,1,278,0,170380.94,44300,1
7,90001653956,64.0,2,6,3,1,537,0,196000.0,108,0
7,240001647225,43.0,4,8,3,1,230,0,380000.0,2004,0
7,150001620834,38.0,4,8,9,3,243,0,27000.0,346,0
8,70001666642,64.0,2,7,3,3,257,0,15256488.17,3335,0
7,250001643759,36.0,2,7,3,1,243,0,28362.0,2705,0
7,250001648053,70.0,2,8,9,1,111,0,5350012.99,515,0
7,130001613124,55.0,4,6,7,1,999,0,41006.08,975,0
6,250001602033,43.0,4,8,9,2,131,0,107500.0,3155,0
8,70001654550,48.0,2,6,1,3,999,0,18000.0,303,0
7,250001620637,60.0,2,8,3,1,111,0,182674.13,23815,0
7,250001719453,54.0,2,6,3,3,257,0,400000.0,213,0
6,120001652588,27.0,4,7,3,1,278,0,3573.12,56552,1
7,240001614568,54.0,4,4,3,1,257,0,12000.0,15,0
7,140001676904,52.0,2,6,3,3,277,1,1917000.0,51986,1
6,160001621923,43.0,4,8,9,3,111,0,135250.0,695,0
7,200001604200,41.0,4,7,1,1,931,0,3000.0,73,0
7,250001621771,46.0,2,7,3,1,536,0,341261.03,3701,0
7,130001615663,39.0,2,8,3,1,115,0,768963.0,7744,0
6,120001600669,44.0,2,6,3,1,164,0,28000.0,2145,0
7,250001620626,57.0,4,8,1,1,131,0,1097000.0,215,0
6,250001643734,55.0,2,3,9,1,257,0,93000.0,569,0
7,140001601810,39.0,2,8,3,3,131,0,1055587.16,81868,1
7,100001675671,59.0,2,8,9,6,257,0,35000.0,287,0
7,170001619719,68.0,2,6,9,1,257,0,500000.0,1163,0
6,140001604462,59.0,4,8,1,1,142,0,1080220.0,1528,0
6,190001606549,65.0,2,8,1,1,125,0,129400.0,167,0
6,160001654669,45.0,2,8,1,3,232,0,155000.0,4412,0
7,240001724699,60.0,2,6,9,1,921,0,318000.0,344,0
7,90001712180,48.0,2,8,3,3,131,0,266071.0,9661,0
7,110001620566,55.0,4,8,3,3,297,0,219990.0,482,0
7,90001712199,60.0,2,7,3,1,257,0,1217493.9,4891,0
7,240001610230,47.0,2,8,3,1,257,0,226000.0,2536,0
5,180001713512,54.0,4,8,1,1,266,0,140000.0,1730,0
7,90001653197,44.0,2,8,1,1,257,0,5072530.19,47453,1
6,80001620975,66.0,2,8,3,1,277,1,3277380.6,48776,1
7,60001608827,45.0,2,8,3,3,910,0,754000.0,4674,0
7,250001621702,45.0,4,4,5,3,999,0,97156.7,84,0
7,250001604999,45.0,2,6,1,1,169,0,190000.0,542,0
6,250001717127,39.0,2,6,3,1,257,0,55000.0,620,0
7,190001613828,51.0,2,8,3,1,257,0,1923035.38,11986,0
7,170001619683,65.0,2,8,3,1,111,0,1250442.06,11185,0
7,90001653584,50.0,2,8,3,1,278,0,953276.64,12990,0
7,90001712195,62.0,4,8,3,3,125,0,457500.0,158,0
6,250001610659,42.0,4,8,3,1,278,0,189795.57,2659,0
7,230001714068,68.0,2,6,3,4,151,0,1250000.0,37,0
7,150001643198,64.0,2,8,9,1,131,0,60009.16,1772,0
6,250001725834,49.0,2,6,3,1,169,0,907000.0,496,0
6,160001614528,49.0,4,7,1,1,257,0,148116.72999999998,3574,0
5,70001723767,58.0,2,8,3,1,257,0,1579396.34,49310,0
7,130001678182,48.0,4,8,3,1,257,0,270000.0,285,0
7,160001612402,54.0,2,3,5,1,257,0,1140700.0,871,0
6,240001611135,53.0,2,8,3,1,131,0,1151431.16,3288,0
7,60001608826,56.0,4,8,3,3,257,0,307097.2,498,0
6,110001618206,33.0,2,8,1,1,277,0,537901.46,50535,0
7,160001603350,47.0,2,6,3,3,249,0,280000.0,294,0
6,50001621031,50.0,2,6,9,3,278,0,12468.44,26475,0
6,190001596802,45.0,2,8,1,1,277,1,2131695.24,69088,1
7,250001619399,37.0,2,8,1,1,298,0,162763.43,642,0
7,220001615043,48.0,2,8,1,1,257,0,649755.3200000001,643,0
6,250001622055,65.0,2,8,3,1,131,0,909013.85,22840,0
6,250001643871,66.0,2,8,3,1,277,1,1183508.95,95077,1
6,250001651724,48.0,2,6,3,3,298,0,473400.0,1368,0
7,270001697213,50.0,4,8,1,3,297,0,10000.0,278,0
6,50001619863,40.0,4,8,3,3,172,0,300000.0,4774,0
7,240001647216,42.0,2,8,9,1,278,0,50521.92,8322,0
6,120001645932,65.0,2,8,5,1,143,0,2265063.0700000003,12515,0
7,160001654945,41.0,2,5,3,3,257,0,70000.0,6113,0
7,230001604267,53.0,2,8,3,3,233,0,673727.77,1372,0
7,250001609992,56.0,2,8,3,1,131,0,40000.0,279,0
7,130001613007,52.0,2,7,1,1,169,0,51000.0,517,0
7,130001634048,65.0,2,8,3,2,296,0,2568000.0,23507,0
7,60001608938,65.0,2,6,1,3,403,0,279500.0,1643,0
6,170001610569,62.0,2,8,3,1,999,0,80000.0,1423,0
7,210001647181,44.0,2,8,3,1,232,0,64000.0,13843,0
6,250001717179,47.0,2,6,3,3,160,0,25000.0,339,0
7,250001721397,60.0,2,8,3,3,999,0,18352.07,222,0
6,80001620355,66.0,4,8,1,3,111,0,1281597.86,1994,0
6,130001615167,51.0,4,6,1,3,243,0,250000.0,1917,0
7,130001619061,63.0,2,8,3,1,101,0,465790.63,295,0
7,240001700782,42.0,2,8,3,1,125,0,268566.96,385,0
6,220001621847,51.0,2,7,9,3,172,0,60000.0,34,0
6,250001620749,62.0,2,7,3,1,257,0,1356053.22,8046,0
7,60001633812,69.0,4,8,1,2,113,0,195000.0,50,0
6,190001644820,65.0,2,8,3,1,101,0,634795.0,110450,1
7,200001604178,48.0,2,6,3,3,169,0,825000.0,1180,0
7,170001605495,57.0,2,8,3,3,255,0,1802344.72,11728,0
7,190001612165,70.0,2,7,9,2,923,0,4440612.32,10922,0
7,110001618162,30.0,4,6,3,1,999,0,52000.0,9,0
7,120001672864,44.0,2,6,1,1,297,0,17000.0,348,0
6,130001603571,60.0,2,6,3,1,169,0,2850000.0,1814,0
6,60001614151,37.0,2,8,3,3,125,1,371563.9,216531,1
6,190001644785,39.0,2,8,3,1,125,0,373448.44,3306,0
7,150001723294,48.0,2,8,3,3,298,0,34853.75,1468,0
7,80001619803,46.0,2,6,9,2,999,0,285000.0,957,0
7,230001604246,71.0,4,8,3,2,277,1,500000.0,6959,1
7,250001642212,46.0,2,6,3,1,257,0,2500000.0,568,0
6,170001618615,45.0,4,8,3,3,278,0,220000.0,39296,0
7,30001604007,45.0,2,8,3,1,277,1,56000.0,11069,1
6,210001648565,54.0,2,8,3,1,257,0,1423403.95,4296,0
6,90001621627,33.0,4,8,1,1,278,0,137128.0,13387,0
7,220001635664,51.0,2,8,3,2,131,0,195000.0,964,0
6,220001600385,42.0,2,7,3,2,233,0,365000.0,944,0
6,160001716349,62.0,2,8,3,1,257,0,11000.0,932,0
7,100001620097,49.0,2,8,3,3,403,0,600000.0,1378,0
7,130001607391,44.0,4,8,9,2,277,1,61320.3,51120,1
6,250001612104,49.0,2,8,3,1,257,0,270000.0,1245,0
6,210001613996,56.0,4,6,3,1,999,0,16258.0,254,0
6,60001619160,40.0,2,6,3,1,277,0,744551.5,13716,0
7,100001614812,45.0,2,8,3,1,131,0,620127.12,277,0
7,250001605032,56.0,2,8,3,3,999,0,967000.0,629,0
7,230001604263,70.0,4,8,1,3,999,0,223000.0,196,0
7,10001595348,40.0,2,6,1,1,254,0,150000.0,164,0
7,240001644771,35.0,2,8,9,1,124,0,982927.96,2516,0
7,150001723304,42.0,2,6,1,3,531,0,96500.0,920,0
7,240001679654,50.0,4,8,1,2,265,0,198460.0,16832,0
7,130001606759,37.0,2,8,3,1,257,1,1397377.7100000002,64944,1
6,250001610711,63.0,2,6,3,2,278,0,1193081.0,97063,0
6,130001613377,35.0,4,5,1,2,257,0,14000.0,303,0
6,210001648574,47.0,2,8,1,1,234,1,4885539.44,85911,1
6,140001620894,53.0,2,6,1,2,602,0,31070000.0,3014,0
6,120001609240,71.0,2,8,9,3,234,0,1520140.14,5893,0
6,210001605647,44.0,4,8,1,1,999,0,21000.0,262,0
7,100001607484,68.0,2,8,3,3,143,0,60000.0,234,0
7,180001605694,66.0,2,8,3,2,266,0,155000.0,13357,0
7,190001638459,49.0,2,8,3,1,257,0,151000.0,2153,0
7,250001611740,58.0,4,8,9,4,922,0,215883.44,18754,0
